,Date,Route,Attempted,Succeeded,Success Percentage,Battery Voltage AVG,Temperature AVG,Relative Humidity AVG,Wind Speed Daily AVG,Wind Direction AVG,Solare Radiation AVG,Year,Month
513,7/26/2015,Kautz Glacier,3,3,1.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
514,7/26/2015,Emmons-Winthrop,11,8,0.727272727,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
515,7/26/2015,Success Cleaver,5,0,0.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
516,7/26/2015,Little Tahoma,4,0,0.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
517,7/26/2015,Kautz Glacier,6,4,0.666666667,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
518,7/26/2015,Disappointment Cleaver,2,2,1.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
519,7/26/2015,Disappointment Cleaver,7,5,0.7142857140000001,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
520,7/26/2015,Emmons-Winthrop,4,0,0.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
521,7/26/2015,Kautz Glacier,4,0,0.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
522,7/26/2015,Disappointment Cleaver,2,0,0.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
523,7/26/2015,Kautz Glacier,12,0,0.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
524,7/26/2015,Disappointment Cleaver,12,3,0.25,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
525,7/26/2015,Disappointment Cleaver,12,6,0.5,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
526,7/26/2015,Disappointment Cleaver,2,0,0.0,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
527,7/26/2015,Kautz Glacier,12,6,0.5,13.54541667,-2.6305555555555555,80.21208333,8.061787562500001,198.077125,205.9569583,2015,7
528,7/25/2015,Disappointment Cleaver,3,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
529,7/25/2015,Disappointment Cleaver,2,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
530,7/25/2015,Emmons-Winthrop,2,1,0.5,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
531,7/25/2015,Emmons-Winthrop,12,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
532,7/25/2015,Disappointment Cleaver,2,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
533,7/25/2015,Disappointment Cleaver,3,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
534,7/25/2015,Disappointment Cleaver,2,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
535,7/25/2015,Disappointment Cleaver,3,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
536,7/25/2015,Disappointment Cleaver,7,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
537,7/25/2015,Disappointment Cleaver,11,9,0.818181818,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
538,7/25/2015,Disappointment Cleaver,12,6,0.5,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
539,7/25/2015,Disappointment Cleaver,12,11,0.916666667,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
540,7/25/2015,Emmons-Winthrop,8,0,0.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
541,7/25/2015,Disappointment Cleaver,5,5,1.0,13.67375,-1.426157405555555,97.86916667,53.1112375125,211.21083330000002,182.8830833,2015,7
542,7/24/2015,Emmons-Winthrop,4,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
543,7/24/2015,Disappointment Cleaver,4,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
544,7/24/2015,Emmons-Winthrop,4,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
545,7/24/2015,Disappointment Cleaver,6,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
546,7/24/2015,Disappointment Cleaver,4,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
547,7/24/2015,Disappointment Cleaver,12,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
548,7/24/2015,Disappointment Cleaver,11,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
549,7/24/2015,Disappointment Cleaver,4,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
550,7/24/2015,Disappointment Cleaver,2,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
551,7/24/2015,Disappointment Cleaver,4,0,0.0,13.49125,4.43449073888889,68.69458333,31.392925983802197,24.84125,309.638125,2015,7
552,7/23/2015,Disappointment Cleaver,6,6,1.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
553,7/23/2015,Emmons-Winthrop,2,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
554,7/23/2015,Disappointment Cleaver,2,2,1.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
555,7/23/2015,Kautz Glacier,2,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
556,7/23/2015,Emmons-Winthrop,5,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
557,7/23/2015,Disappointment Cleaver,2,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
558,7/23/2015,Kautz Glacier,4,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
559,7/23/2015,Emmons-Winthrop,2,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
560,7/23/2015,Disappointment Cleaver,11,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
561,7/23/2015,Disappointment Cleaver,2,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
562,7/23/2015,Disappointment Cleaver,3,3,1.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
563,7/23/2015,Disappointment Cleaver,2,2,1.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
564,7/23/2015,Disappointment Cleaver,4,4,1.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
565,7/23/2015,Disappointment Cleaver,6,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
566,7/23/2015,Emmons-Winthrop,2,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
567,7/23/2015,Emmons-Winthrop,2,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
568,7/23/2015,Emmons-Winthrop,11,0,0.0,13.45958333,3.7537037055555564,43.62791667,9.146080387500001,18.71875,301.8440417,2015,7
569,7/22/2015,Disappointment Cleaver,12,7,0.583333333,13.4775,3.818055555555557,37.42833333,7.498853841130221,19.09375,333.48675,2015,7
570,7/22/2015,Disappointment Cleaver,12,12,1.0,13.4775,3.818055555555557,37.42833333,7.498853841130221,19.09375,333.48675,2015,7
571,7/22/2015,Disappointment Cleaver,12,8,0.666666667,13.4775,3.818055555555557,37.42833333,7.498853841130221,19.09375,333.48675,2015,7
572,7/22/2015,Disappointment Cleaver,4,0,0.0,13.4775,3.818055555555557,37.42833333,7.498853841130221,19.09375,333.48675,2015,7
573,7/22/2015,Disappointment Cleaver,5,5,1.0,13.4775,3.818055555555557,37.42833333,7.498853841130221,19.09375,333.48675,2015,7
574,7/22/2015,Disappointment Cleaver,2,0,0.0,13.4775,3.818055555555557,37.42833333,7.498853841130221,19.09375,333.48675,2015,7
575,7/22/2015,Kautz Glacier,2,2,1.0,13.4775,3.818055555555557,37.42833333,7.498853841130221,19.09375,333.48675,2015,7
576,7/22/2015,Disappointment Cleaver,6,0,0.0,13.4775,3.818055555555557,37.42833333,7.498853841130221,19.09375,333.48675,2015,7
577,7/21/2015,Disappointment Cleaver,2,0,0.0,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
578,7/21/2015,Disappointment Cleaver,2,1,0.5,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
579,7/21/2015,Disappointment Cleaver,4,4,1.0,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
580,7/21/2015,Kautz Glacier,2,2,1.0,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
581,7/21/2015,Emmons-Winthrop,12,8,0.666666667,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
582,7/21/2015,Emmons-Winthrop,4,0,0.0,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
583,7/21/2015,Disappointment Cleaver,3,0,0.0,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
584,7/21/2015,Disappointment Cleaver,12,10,0.833333333,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
585,7/21/2015,Emmons-Winthrop,12,8,0.666666667,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
586,7/21/2015,Disappointment Cleaver,12,5,0.41666666700000005,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
587,7/21/2015,Kautz Glacier,9,9,1.0,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
588,7/21/2015,Disappointment Cleaver,11,0,0.0,13.49333333,5.281944444444445,23.71291667,38.1608041863022,163.2116667,318.05425,2015,7
589,7/20/2015,Disappointment Cleaver,5,71,1.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
590,7/20/2015,Disappointment Cleaver,3,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
591,7/20/2015,Disappointment Cleaver,2,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
592,7/20/2015,Disappointment Cleaver,2,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
593,7/20/2015,Disappointment Cleaver,3,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
594,7/20/2015,Kautz Glacier,2,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
595,7/20/2015,Disappointment Cleaver,10,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
596,7/20/2015,Disappointment Cleaver,2,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
597,7/20/2015,Disappointment Cleaver,4,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
598,7/20/2015,Emmons-Winthrop,6,2,0.333333333,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
599,7/20/2015,Emmons-Winthrop,3,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
600,7/20/2015,Disappointment Cleaver,12,12,1.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
601,7/20/2015,Disappointment Cleaver,12,5,0.41666666700000005,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
602,7/20/2015,Disappointment Cleaver,12,11,0.916666667,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
603,7/20/2015,Liberty RIngraham Directge,2,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
604,7/20/2015,Liberty RIngraham Directge,2,0,0.0,13.42708333,9.530324072222223,32.24525,13.80961242886978,189.9991667,334.19675,2015,7
605,7/19/2015,Emmons-Winthrop,3,0,0.0,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
606,7/19/2015,Emmons-Winthrop,9,0,0.0,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
607,7/19/2015,Kautz Cleaver,4,4,1.0,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
608,7/19/2015,Disappointment Cleaver,1,0,0.0,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
609,7/19/2015,Disappointment Cleaver,11,0,0.0,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
610,7/19/2015,Emmons-Winthrop,2,0,0.0,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
611,7/19/2015,Disappointment Cleaver,2,2,1.0,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
612,7/19/2015,Disappointment Cleaver,4,0,0.0,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
613,7/19/2015,Disappointment Cleaver,12,8,0.666666667,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
614,7/19/2015,Kautz Glacier,12,8,0.666666667,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
615,7/19/2015,Disappointment Cleaver,12,11,0.916666667,13.425,9.85138888888889,49.06958333,6.40886127136978,226.1925,328.9838333,2015,7
616,7/18/2015,Emmons-Winthrop,12,0,0.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
617,7/18/2015,Disappointment Cleaver,12,11,0.916666667,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
618,7/18/2015,Disappointment Cleaver,12,11,0.916666667,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
619,7/18/2015,Disappointment Cleaver,2,2,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
620,7/18/2015,Disappointment Cleaver,3,0,0.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
621,7/18/2015,Kautz Glacier,5,0,0.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
622,7/18/2015,Disappointment Cleaver,4,4,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
623,7/18/2015,Disappointment Cleaver,12,12,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
624,7/18/2015,Disappointment Cleaver,7,7,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
625,7/18/2015,Disappointment Cleaver,5,5,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
626,7/18/2015,Disappointment Cleaver,2,2,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
627,7/18/2015,Kautz Glacier,3,0,0.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
628,7/18/2015,Disappointment Cleaver,4,4,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
629,7/18/2015,Disappointment Cleaver,4,4,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
630,7/18/2015,Disappointment Cleaver,5,0,0.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
631,7/18/2015,Disappointment Cleaver,3,0,0.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
632,7/18/2015,Disappointment Cleaver,5,4,0.8,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
633,7/18/2015,Emmons-Winthrop,2,2,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
634,7/18/2015,Emmons-Winthrop,3,0,0.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
635,7/18/2015,Disappointment Cleaver,12,12,1.0,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
636,7/18/2015,Disappointment Cleaver,12,8,0.666666667,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
637,7/18/2015,Disappointment Cleaver,12,6,0.5,13.45,6.134259261111111,55.07208333,9.661605633630218,198.60375,334.0260417,2015,7
638,7/17/2015,Emmons-Winthrop,9,9,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
639,7/17/2015,Disappointment Cleaver,10,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
640,7/17/2015,Emmons-Winthrop,2,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
641,7/17/2015,Emmons-Winthrop,12,10,0.833333333,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
642,7/17/2015,Disappointment Cleaver,4,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
643,7/17/2015,Emmons-Winthrop,3,3,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
644,7/17/2015,Disappointment Cleaver,9,9,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
645,7/17/2015,Disappointment Cleaver,2,2,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
646,7/17/2015,Disappointment Cleaver,4,4,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
647,7/17/2015,Disappointment Cleaver,2,2,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
648,7/17/2015,Disappointment Cleaver,2,2,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
649,7/17/2015,Disappointment Cleaver,5,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
650,7/17/2015,Disappointment Cleaver,6,3,0.5,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
651,7/17/2015,Emmons-Winthrop,9,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
652,7/17/2015,Disappointment Cleaver,4,4,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
653,7/17/2015,Disappointment Cleaver,4,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
654,7/17/2015,Disappointment Cleaver,12,10,0.833333333,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
655,7/17/2015,Disappointment Cleaver,12,6,0.5,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
656,7/17/2015,Disappointment Cleaver,12,8,0.666666667,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
657,7/17/2015,Disappointment Cleaver,6,5,0.833333333,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
658,7/17/2015,Disappointment Cleaver,3,3,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
659,7/17/2015,Disappointment Cleaver,3,3,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
660,7/17/2015,Disappointment Cleaver,1,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
661,7/17/2015,Disappointment Cleaver,2,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
662,7/17/2015,Emmons-Winthrop,2,2,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
663,7/17/2015,Disappointment Cleaver,4,4,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
664,7/17/2015,Disappointment Cleaver,2,2,1.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
665,7/17/2015,Disappointment Cleaver,4,3,0.75,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
666,7/17/2015,Disappointment Cleaver,2,0,0.0,13.50208333,3.517592594444443,47.50333333,10.37092223863022,162.33083330000002,324.7182083,2015,7
667,7/16/2015,Disappointment Cleaver,6,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
668,7/16/2015,Disappointment Cleaver,2,2,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
669,7/16/2015,Emmons-Winthrop,4,4,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
670,7/16/2015,Emmons-Winthrop,11,11,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
671,7/16/2015,Emmons-Winthrop,2,2,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
672,7/16/2015,Emmons-Winthrop,4,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
673,7/16/2015,Disappointment Cleaver,11,11,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
674,7/16/2015,Disappointment Cleaver,5,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
675,7/16/2015,Disappointment Cleaver,2,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
676,7/16/2015,Disappointment Cleaver,3,3,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
677,7/16/2015,Emmons-Winthrop,8,8,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
678,7/16/2015,Disappointment Cleaver,12,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
679,7/16/2015,Kautz Glacier,5,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
680,7/16/2015,Disappointment Cleaver,6,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
681,7/16/2015,Emmons-Winthrop,12,10,0.833333333,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
682,7/16/2015,Disappointment Cleaver,11,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
683,7/16/2015,Disappointment Cleaver,2,2,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
684,7/16/2015,Emmons-Winthrop,3,3,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
685,7/16/2015,Emmons-Winthrop,2,0,0.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
686,7/16/2015,Disappointment Cleaver,4,4,1.0,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
687,7/16/2015,Disappointment Cleaver,12,8,0.666666667,13.48375,3.8944444444444435,44.30583333,9.272547688630219,215.84058330000002,314.619375,2015,7
688,7/15/2015,Disappointment Cleaver,11,6,0.545454545,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
689,7/15/2015,Disappointment Cleaver,2,0,0.0,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
690,7/15/2015,Disappointment Cleaver,2,2,1.0,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
691,7/15/2015,Disappointment Cleaver,12,6,0.5,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
692,7/15/2015,Disappointment Cleaver,3,0,0.0,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
693,7/15/2015,Emmons-Winthrop,4,0,0.0,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
694,7/15/2015,Disappointment Cleaver,11,5,0.454545455,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
695,7/15/2015,Disappointment Cleaver,3,3,1.0,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
696,7/15/2015,Disappointment Cleaver,12,12,1.0,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
697,7/15/2015,Liberty RIngraham Directge,2,0,0.0,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
698,7/15/2015,Disappointment Cleaver,4,3,0.75,13.49875,4.19375,49.60458333,7.43595547,212.9254167,328.7012083,2015,7
699,7/14/2015,Disappointment Cleaver,2,2,1.0,13.51375,3.325694444444444,47.64541667,3.8336490475,207.16666669999998,345.6050417,2015,7
700,7/14/2015,Disappointment Cleaver,2,2,1.0,13.51375,3.325694444444444,47.64541667,3.8336490475,207.16666669999998,345.6050417,2015,7
701,7/14/2015,Little Tahoma,2,0,0.0,13.51375,3.325694444444444,47.64541667,3.8336490475,207.16666669999998,345.6050417,2015,7
702,7/14/2015,Disappointment Cleaver,4,4,1.0,13.51375,3.325694444444444,47.64541667,3.8336490475,207.16666669999998,345.6050417,2015,7
703,7/14/2015,Disappointment Cleaver,9,6,0.666666667,13.51375,3.325694444444444,47.64541667,3.8336490475,207.16666669999998,345.6050417,2015,7
704,7/14/2015,Kautz Glacier,12,9,0.75,13.51375,3.325694444444444,47.64541667,3.8336490475,207.16666669999998,345.6050417,2015,7
